ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,email,Sexo,Regiao
36494425,13,64,L02,37,0.01,6,1,Bronze,fake_email@corporate.co,F,Leste
36494956,10,60,N01,4,3000,8,0,Prata,fake_email@corporate.co,F,Norte
36509406,10,63,N03,8,4221.06,18,1,Prata,fake_email@corporate.co,U,Norte
36510900,11,50,L01,,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
36511419,5,69,CO02,55,6053.34,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36514027,12,58,L01,35,100,10,0,Prata,fake_email@corporate.co,M,Leste
36514558,,46,CO03,,6053.35,12,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
36516194,12,49,CO01,11,6000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36517743,9,,CO04,16,23000,8,1,Platino,fake_email@corporate.co,F,Centro-Oeste
36528010,7,31,L01,3,2400,8,0,Prata,fake_email@corporate.co,M,Leste
36528524,11,34,CO02,53,6000,5,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
36529547,7,73,,52,2000,9,0,Prata,fake_email@corporate.co,F,
36533650,4,60,L01,52,1000,9,0,Prata,fake_email@corporate.co,F,Leste
36535180,9,33,L01,20,250,1,0,Prata,fake_email@corporate.co,M,Leste
36536217,8,43,L01,14,0.01,4,0,Bronze,fake_email@corporate.co,F,Leste
36541830,11,66,L01,25,20207.01,3,0,Platino,fake_email@corporate.co,F,Leste
36542381,13,68,CO01,8,30000,4,1,Platino,fake_email@corporate.co,F,Centro-Oeste
36552352,6,38,CO04,45,0.01,4,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36555530,9,51,N03,,12000,4,0,Ouro,fake_email@corporate.co,F,Norte
36560320,6,79,N01,1,30053.35,17,0,Platino,fake_email@corporate.co,M,Norte
36562382,6,54,L01,55,3000,9,0,Prata,fake_email@corporate.co,F,Leste
36564024,,53,O,27,2500,9,0,Prata,fake_email@corporate.co,F,Oeste
36567090,9,56,L01,14,18000,2,0,Ouro,fake_email@corporate.co,F,Leste
36568623,9,45,L01,10,6000,1,0,Ouro,fake_email@corporate.co,M,Leste
36569158,11,39,L01,29,3000,5,0,Prata,fake_email@corporate.co,M,Leste
36575867,13,53,CO01,24,2750,5,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36576952,8,42,CO03,,50,9,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36577576,7,69,CO04,44,1000,7,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36578734,7,54,CO02,35,600,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36579269,7,50,CO02,18,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36587474,6,42,CO04,51,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36588012,18,70,L02,8,3000,5,0,Prata,fake_email@corporate.co,F,Leste
36599650,15,29,CO02,53,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
36601337,9,54,CO02,,2000,10,1,Prata,fake_email@corporate.co,F,Centro-Oeste
36608064,9,46,L01,38,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
36608579,4,51,L01,8,9000,3,0,Ouro,fake_email@corporate.co,F,Leste
36609605,19,,L01,38,8000,6,1,Ouro,fake_email@corporate.co,F,Leste
36613203,9,64,L01,32,18158.67,7,1,Ouro,fake_email@corporate.co,F,Leste
36614765,6,68,L02,30,2000,9,0,Prata,fake_email@corporate.co,F,Leste
36616326,7,,N02,52,49910.05,10,0,Platino,fake_email@corporate.co,F,Norte
36620005,4,31,CO02,52,0.01,5,1,Bronze,fake_email@corporate.co,M,Centro-Oeste
36623144,7,32,L01,14,2500,5,0,Prata,fake_email@corporate.co,F,Leste
36625791,10,57,CO02,32,3000,8,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36626313,13,37,CO02,34,0.01,5,1,Bronze,fake_email@corporate.co,F,Centro-Oeste
36630191,6,31,L01,52,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
36631252,11,,L01,46,0.01,4,0,Bronze,fake_email@corporate.co,F,Leste
36633344,3,48,L02,18,0.01,9,0,Bronze,fake_email@corporate.co,M,Leste
36635975,9,49,L01,4,1500,5,0,Prata,fake_email@corporate.co,F,Leste
36637005,12,26,CO01,55,40,3,1,Prata,fake_email@corporate.co,M,Centro-Oeste
36640600,7,50,CO01,9,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36641118,5,66,N03,27,0.01,9,0,Bronze,fake_email@corporate.co,U,Norte
36642181,4,33,O,8,6000,5,0,Ouro,fake_email@corporate.co,U,Oeste
36642688,,45,L01,14,6000,4,0,Ouro,fake_email@corporate.co,F,Leste
36643200,7,69,CO02,12,1000.01,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36644257,5,67,CO01,38,4000,3,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36645806,21,,N03,24,0.01,9,1,Bronze,fake_email@corporate.co,F,Norte
36650583,5,,N03,35,0.01,4,0,Bronze,fake_email@corporate.co,F,Norte
36655240,13,58,N02,8,6000,2,1,Ouro,fake_email@corporate.co,F,Norte
36659378,,,CO02,19,0.02,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36663588,6,53,CO01,18,2500,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36668300,13,36,L01,32,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36671971,15,71,L01,1,2213.86,5,1,Prata,fake_email@corporate.co,M,Leste
36676744,11,37,S02,27,3000,5,0,Prata,fake_email@corporate.co,U,Sul
36680016,14,62,L02,38,101,4,0,Prata,fake_email@corporate.co,F,Leste
36681578,6,76,L02,6,3000,6,0,Prata,fake_email@corporate.co,F,Leste
36682590,6,53,CO01,38,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36684798,6,60,N02,37,0.01,11,0,Bronze,fake_email@corporate.co,F,Norte
36686391,9,55,S02,8,0.01,,1,Bronze,fake_email@corporate.co,F,Sul
36687452,8,,CO02,1,600,1,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36690046,9,78,CO01,11,13000,6,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
36696320,6,53,S02,24,100,2,0,Prata,fake_email@corporate.co,M,Sul
36702591,5,64,L02,36,6000,2,0,Ouro,fake_email@corporate.co,U,Leste
36703113,8,59,L01,27,6000,4,0,Ouro,fake_email@corporate.co,U,Leste
36704683,11,46,N03,24,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
36710403,17,41,N02,10,0.01,5,1,Bronze,fake_email@corporate.co,M,Norte
36712082,9,42,L02,27,2000,1,0,Prata,fake_email@corporate.co,F,Leste
36716967,14,67,O,27,6000,2,1,Ouro,fake_email@corporate.co,F,Oeste
36723645,12,68,L01,38,20351.58,3,0,Platino,fake_email@corporate.co,F,Leste
36724153,8,60,CO04,49,6105.32,,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
36727802,10,63,L02,8,4071,8,0,Prata,fake_email@corporate.co,F,Leste
36732008,5,69,CO01,51,12106.7,13,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36736194,11,48,L01,25,0.01,7,0,Bronze,fake_email@corporate.co,F,Leste
36738774,10,71,CO04,8,6000,6,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36746114,8,,L02,28,4000,5,0,Prata,fake_email@corporate.co,F,Leste
36749709,4,74,,37,6105.32,,0,Ouro,fake_email@corporate.co,U,
36752254,9,59,CO04,52,11052.66,7,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
36755407,14,45,L01,9,500.01,9,0,Prata,fake_email@corporate.co,F,Leste
36755903,9,72,N01,10,1500,15,0,Prata,fake_email@corporate.co,F,Norte
36757558,7,37,L01,44,6000,1,1,Ouro,fake_email@corporate.co,F,Leste
36763884,4,52,L01,35,3000,3,0,Prata,fake_email@corporate.co,U,Leste
36765976,4,72,CO01,24,3000,3,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36767006,11,,N02,32,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
36767510,10,75,L01,1,12000,2,0,Ouro,fake_email@corporate.co,F,Leste
36769513,3,51,L01,19,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36771534,14,45,CO04,6,0.01,5,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36773618,6,53,N03,52,1000,4,0,Prata,fake_email@corporate.co,F,Norte
36776676,7,52,L01,28,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36779691,7,45,L01,21,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
36784326,12,37,L02,33,6053.35,6,1,Ouro,fake_email@corporate.co,F,Leste
36788445,7,70,O,42,43558.32,5,0,Platino,fake_email@corporate.co,U,Oeste
36789476,,32,L01,44,0.01,4,0,Bronze,fake_email@corporate.co,U,Leste
36792035,10,47,S01,,50,1,0,Prata,fake_email@corporate.co,F,Sul
36792582,12,49,CO01,52,0.01,4,0,Bronze,fake_email@corporate.co,U,Centro-Oeste
36793104,13,38,L01,52,0.01,7,1,Bronze,fake_email@corporate.co,F,Leste
36795204,12,63,O,27,9000,9,0,Ouro,fake_email@corporate.co,F,Oeste
36798394,10,77,N01,38,3000,4,0,Prata,fake_email@corporate.co,F,Norte
36798912,3,55,CO04,23,1500,0,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36801441,8,50,CO01,12,2500,,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36802944,5,75,L02,30,2500,12,0,Prata,fake_email@corporate.co,F,Leste
36805064,11,54,L01,9,25000,1,0,Platino,fake_email@corporate.co,F,Leste
36806095,14,39,L01,26,2500,6,1,Prata,fake_email@corporate.co,F,Leste
36809280,12,64,N02,4,3000,9,0,Prata,fake_email@corporate.co,F,Norte
36811340,5,42,L01,8,1000,5,0,Prata,fake_email@corporate.co,M,Leste
36811862,7,,CO04,16,10000,31,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
36812400,13,57,S02,10,2000,2,1,Prata,fake_email@corporate.co,F,Sul
36812931,5,44,N03,35,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
36813466,10,73,L02,6,7000,1,0,Ouro,fake_email@corporate.co,F,Leste
36815515,13,35,N03,16,6000,2,1,Ouro,fake_email@corporate.co,F,Norte
36827513,13,55,L01,4,6000,1,0,Ouro,fake_email@corporate.co,F,Leste
36830093,8,77,N02,4,11963.35,19,0,Ouro,fake_email@corporate.co,M,Norte
36832169,9,77,L01,22,5000,4,0,Prata,fake_email@corporate.co,M,Leste
36833220,9,49,L02,10,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36835311,5,73,N03,49,6000,1,0,Ouro,fake_email@corporate.co,F,Norte
36836342,11,61,L01,16,1800,9,0,Prata,fake_email@corporate.co,U,Leste
36838477,6,,CO01,16,20095.3,3,1,Platino,fake_email@corporate.co,M,Centro-Oeste
36841214,6,56,N03,32,6053.35,10,0,Ouro,fake_email@corporate.co,F,Norte
36847891,6,42,N01,4,3000,2,0,Prata,fake_email@corporate.co,M,Norte
36849410,10,49,O,23,1000,4,0,Prata,fake_email@corporate.co,F,Oeste
36856866,6,55,L02,23,0.01,9,0,Bronze,fake_email@corporate.co,M,Leste
36860596,10,51,L02,5,3000,8,0,Prata,fake_email@corporate.co,M,Leste
36861118,2,66,L02,30,1000,5,0,Prata,fake_email@corporate.co,U,Leste
36861622,5,48,O,27,600,8,0,Prata,fake_email@corporate.co,M,Oeste
36862645,7,41,CO02,14,9000,1,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36865164,,74,L02,6,10884,8,0,Ouro,fake_email@corporate.co,F,Leste
36866195,6,61,CO02,24,4884.25,8,0,Prata,fake_email@corporate.co,U,Centro-Oeste
36871296,6,59,O,11,10909.25,12,0,Ouro,fake_email@corporate.co,U,Oeste
36871792,9,59,L01,51,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
36873388,6,62,CO01,32,0.01,11,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36882468,5,61,L01,9,2500,6,0,Prata,fake_email@corporate.co,M,Leste
36884576,9,61,S01,5,4500,9,0,Prata,fake_email@corporate.co,F,Sul
36889250,7,,L02,6,480,,0,Prata,fake_email@corporate.co,F,Leste
36892374,10,56,CO02,38,1000,4,1,Prata,fake_email@corporate.co,F,Centro-Oeste
36895497,8,67,L02,,24212.02,11,0,Platino,fake_email@corporate.co,F,Leste
36898070,3,45,N01,2,0.01,9,0,Bronze,fake_email@corporate.co,F,Norte
36904852,10,49,CO01,28,0.01,8,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
36905379,3,77,L02,30,2000,14,0,Prata,fake_email@corporate.co,F,Leste
36907541,6,64,,53,500,11,1,Prata,fake_email@corporate.co,F,
36908084,7,51,L01,18,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
36909110,11,56,N01,3,0.01,7,0,Bronze,fake_email@corporate.co,F,Norte
36910135,11,64,CO02,34,6053.34,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36910658,7,68,CO04,50,5000,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36911190,7,62,L01,28,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
36914769,7,45,L01,29,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36916320,9,69,N03,53,29958,5,1,Platino,fake_email@corporate.co,F,Norte
36919515,5,47,L01,35,0.01,5,0,Bronze,fake_email@corporate.co,U,Leste
36923750,6,36,CO01,52,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
36925302,9,34,L01,31,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
36925825,9,50,L01,21,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
36927364,8,72,L01,31,3000,7,0,Prata,fake_email@corporate.co,M,Leste
36928972,13,75,O,43,6000,4,0,Ouro,fake_email@corporate.co,F,Oeste
36931531,0,61,N01,2,6000,8,0,Ouro,fake_email@corporate.co,F,Norte
36934140,12,65,N03,49,6053.35,6,0,Ouro,fake_email@corporate.co,F,Norte
36936835,11,60,N03,52,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
36938897,14,45,L01,16,0.01,8,0,Bronze,fake_email@corporate.co,U,Leste
36939400,14,52,L01,22,0.01,4,0,Bronze,fake_email@corporate.co,M,Leste
36941006,8,62,CO02,19,10600,3,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36943530,8,64,CO02,22,18053.35,6,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
36951966,10,63,CO02,12,5000,12,0,Prata,fake_email@corporate.co,M,Centro-Oeste
36953608,16,66,CO04,10,6000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
36957204,5,37,N02,25,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
36961457,8,47,CO02,35,420,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36963042,7,74,CO04,,1500,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36966173,4,51,CO02,30,5000,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36970324,7,59,CO01,47,500,9,0,Prata,fake_email@corporate.co,U,Centro-Oeste
36972386,6,46,L01,34,0.01,,0,Bronze,fake_email@corporate.co,M,Leste
36974923,7,65,CO02,16,3000,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
36975946,11,31,L01,48,0.01,5,1,Bronze,fake_email@corporate.co,M,Leste
36976950,11,42,N02,18,0.01,5,0,Bronze,fake_email@corporate.co,M,Norte
36981580,10,43,CO01,49,0.01,8,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
36985160,9,46,L01,44,2016,8,0,Prata,fake_email@corporate.co,F,Leste
36986700,5,67,N03,49,100,1,0,Prata,fake_email@corporate.co,M,Norte
36987200,7,62,S02,10,5400,16,0,Ouro,fake_email@corporate.co,M,Sul
36987740,8,35,L02,44,500,8,1,Prata,fake_email@corporate.co,F,Leste
36991330,12,,L01,41,0.01,5,0,Bronze,fake_email@corporate.co,M,Leste
36992883,9,71,S02,11,6000,7,0,Ouro,fake_email@corporate.co,M,Sul
36993383,7,43,L01,19,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
36996536,11,61,L01,41,12000,3,1,Ouro,fake_email@corporate.co,M,Leste
37000574,12,69,L02,18,4884.25,8,1,Prata,fake_email@corporate.co,F,Leste
37001082,8,74,S02,18,21053.35,21,0,Platino,fake_email@corporate.co,M,Sul
37002658,8,62,L01,52,15000,8,0,Ouro,fake_email@corporate.co,M,Leste
37005290,13,44,L02,51,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37018260,5,54,N02,53,1000,4,0,Prata,fake_email@corporate.co,F,Norte
37018783,4,62,CO02,41,12053.35,7,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37028576,9,78,L01,4,7100,11,0,Ouro,fake_email@corporate.co,F,Leste
37031640,2,52,L01,27,50,9,0,Prata,fake_email@corporate.co,U,Leste
37032140,15,37,L02,44,1500,4,1,Prata,fake_email@corporate.co,M,Leste
37032670,8,76,N02,8,6000,4,0,Ouro,fake_email@corporate.co,F,Norte
37033715,11,71,L01,3,16000,12,0,Ouro,fake_email@corporate.co,F,Leste
37034738,7,48,CO02,28,6000,8,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37037885,7,47,N01,44,0.01,4,0,Bronze,fake_email@corporate.co,F,Norte
37044628,5,59,CO01,33,0.01,8,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37045675,5,,L01,52,850,6,0,Prata,fake_email@corporate.co,F,Leste
37046264,7,,S01,27,0.01,5,0,Bronze,fake_email@corporate.co,F,Sul
37048399,6,67,L01,41,5000,5,0,Prata,fake_email@corporate.co,F,Leste
37051004,14,43,L02,8,0.01,7,0,Bronze,fake_email@corporate.co,F,Leste
37051543,19,41,N03,38,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
37053147,3,50,N01,16,30000,2,0,Platino,fake_email@corporate.co,F,Norte
37054682,8,45,L01,9,0.01,8,0,Bronze,fake_email@corporate.co,M,Leste
37064599,8,59,CO01,8,0.01,8,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
37066729,14,48,N03,46,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
37070394,9,75,CO01,15,2600,7,0,Prata,fake_email@corporate.co,M,Centro-Oeste
37071641,7,76,CO02,12,6000,2,1,Ouro,fake_email@corporate.co,F,Centro-Oeste
37078573,8,61,L01,22,420,7,0,Prata,fake_email@corporate.co,F,Leste
37087041,9,44,L01,35,1000,1,1,Prata,fake_email@corporate.co,F,Leste
37091286,8,51,L01,25,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37093440,9,51,L01,52,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37099309,22,34,L01,51,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
37100854,10,35,CO02,34,0.01,9,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37104108,9,51,CO03,,5000,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37109967,5,62,CO04,53,5000,21,0,Prata,fake_email@corporate.co,U,Centro-Oeste
37110990,10,65,L01,8,4000,5,1,Prata,fake_email@corporate.co,F,Leste
37111511,9,54,CO01,43,18000,8,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37115762,10,34,L01,9,12000,8,1,Ouro,fake_email@corporate.co,F,Leste
37118290,13,64,N03,25,1105.32,7,1,Prata,fake_email@corporate.co,F,Norte
37119881,4,41,L01,34,0.01,9,0,Bronze,fake_email@corporate.co,U,Leste
37120910,,66,N03,22,0.01,9,0,Bronze,fake_email@corporate.co,F,Norte
37126853,15,61,L02,10,71.77,5,0,Prata,fake_email@corporate.co,F,Leste
37127396,8,59,L01,1,6000,1,0,Ouro,fake_email@corporate.co,F,Leste
37129585,6,55,CO02,22,6000,6,0,Ouro,fake_email@corporate.co,M,Centro-Oeste
37130605,10,46,N01,51,100,11,1,Prata,fake_email@corporate.co,F,Norte
37134236,,52,L01,27,2470.56,4,0,Prata,fake_email@corporate.co,F,Leste
37135240,5,67,L02,8,6000,2,0,Ouro,fake_email@corporate.co,F,Leste
37136808,6,40,L01,25,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37137332,6,51,CO02,3,0.01,7,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37140538,10,32,L01,19,3000,9,1,Prata,fake_email@corporate.co,F,Leste
37142107,6,35,L02,,0.01,4,1,Bronze,fake_email@corporate.co,F,Leste
37144673,11,,N01,18,3000,5,0,Prata,fake_email@corporate.co,U,Norte
37146773,8,55,N01,16,12000,3,0,Ouro,fake_email@corporate.co,F,Norte
37149462,5,65,L02,8,9053.35,11,0,Ouro,fake_email@corporate.co,F,Leste
37150991,8,61,L01,28,2000,17,0,Prata,fake_email@corporate.co,F,Leste
37156680,14,59,N02,2,6000,5,1,Ouro,fake_email@corporate.co,F,Norte
37157198,6,58,L01,25,0.01,9,0,Bronze,fake_email@corporate.co,U,Leste
37158720,14,35,L01,14,8025,3,0,Ouro,fake_email@corporate.co,F,Leste
37159255,10,30,N02,35,500,1,1,Prata,fake_email@corporate.co,F,Norte
37169749,10,62,CO02,35,2000,9,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37171816,10,,L01,27,12000,2,0,Ouro,fake_email@corporate.co,F,Leste
37173967,9,47,L02,53,0.01,9,0,Bronze,fake_email@corporate.co,M,Leste
37176591,13,66,O,30,0.01,8,0,Bronze,fake_email@corporate.co,F,Oeste
37177113,9,51,L01,31,0.01,9,0,Bronze,fake_email@corporate.co,U,Leste
37177750,9,47,N03,37,22000,3,0,Platino,fake_email@corporate.co,F,Norte
37179787,8,33,CO04,51,6000,2,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37181870,8,45,CO01,17,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37188662,17,37,L02,38,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
37195545,5,70,CO04,53,1000,5,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37196657,7,59,N02,41,600,4,0,Prata,fake_email@corporate.co,M,Norte
37198196,7,56,S02,47,2440.32,13,0,Prata,fake_email@corporate.co,F,Sul
37207470,9,66,CO02,15,3000,11,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37207985,8,,L01,10,6000,2,0,Ouro,fake_email@corporate.co,F,Leste
37210056,5,35,L01,44,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
37213683,4,42,N02,35,0.01,4,1,Bronze,fake_email@corporate.co,F,Norte
37215716,11,37,N03,13,6000,3,1,Ouro,fake_email@corporate.co,F,Norte
37221899,5,41,L01,1,420,1,0,Prata,fake_email@corporate.co,F,Leste
37223824,6,47,CO04,35,420,8,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37226661,6,66,L01,1,6000,5,1,Ouro,fake_email@corporate.co,F,Leste
37228303,12,45,CO02,19,0.01,4,0,Bronze,fake_email@corporate.co,F,Centro-Oeste
37236551,15,,L01,52,6000,6,1,Ouro,fake_email@corporate.co,F,Leste
37237620,8,59,N01,35,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
37239178,5,50,L01,34,0.01,9,0,Bronze,fake_email@corporate.co,F,Leste
37240192,10,,N03,10,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
37242730,7,60,L01,8,6105.32,8,0,Ouro,fake_email@corporate.co,M,Leste
37244252,4,62,L01,26,6000,18,0,Ouro,fake_email@corporate.co,U,Leste
37253553,8,26,L01,21,5300,7,1,Ouro,fake_email@corporate.co,F,Leste
37257699,4,21,L01,4,6000,2,0,Ouro,fake_email@corporate.co,F,Leste
37260762,15,34,L01,4,0.01,5,1,Bronze,fake_email@corporate.co,F,Leste
37263362,6,75,L02,6,6000,2,0,Ouro,fake_email@corporate.co,F,Leste
37267074,4,57,L01,10,0.01,8,0,Bronze,fake_email@corporate.co,F,Leste
37269760,5,45,S02,20,15000,3,0,Ouro,fake_email@corporate.co,F,Sul
37270784,7,53,L01,42,1000,12,0,Prata,fake_email@corporate.co,F,Leste
37271284,7,48,N02,34,0.01,8,0,Bronze,fake_email@corporate.co,F,Norte
37271802,,53,S02,,12000,2,0,Ouro,fake_email@corporate.co,M,Sul
37273848,9,71,S01,27,6000,5,0,Ouro,fake_email@corporate.co,F,Sul
37274895,2,44,CO04,17,0.02,,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37283371,8,37,L01,3,1109.12,3,1,Prata,fake_email@corporate.co,F,Leste
37284424,9,62,L01,8,9000,4,1,Ouro,fake_email@corporate.co,M,Leste
37285447,15,67,N02,4,12000,8,1,Ouro,fake_email@corporate.co,F,Norte
37289264,5,79,L01,41,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37291315,7,59,L01,28,0.01,5,0,Bronze,fake_email@corporate.co,F,Leste
37294314,5,73,L02,36,14000,8,0,Ouro,fake_email@corporate.co,M,Leste
37295434,10,70,N02,4,1500,9,0,Prata,fake_email@corporate.co,U,Norte
37297550,10,60,O,38,16053.35,8,0,Ouro,fake_email@corporate.co,F,Oeste
37302198,8,37,N02,32,2617.45,4,0,Prata,fake_email@corporate.co,F,Norte
37308455,4,40,CO04,23,600,8,0,Prata,fake_email@corporate.co,M,Centro-Oeste
37312649,4,,L02,6,4884.25,8,0,Prata,fake_email@corporate.co,M,Leste
37318450,6,44,CO02,25,3050,9,1,Prata,fake_email@corporate.co,F,Centro-Oeste
37322245,11,52,N02,37,0.01,5,0,Bronze,fake_email@corporate.co,F,Norte
37323276,9,56,CO02,14,2000,5,1,Prata,fake_email@corporate.co,M,Centro-Oeste
37326305,12,52,CO02,24,11000,4,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37327336,11,58,L01,8,6000,2,1,Ouro,fake_email@corporate.co,F,Leste
37332097,8,48,CO02,2,0.01,4,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37334162,10,71,N03,14,12000,8,0,Ouro,fake_email@corporate.co,F,Norte
37334707,2,,L01,14,3000,8,0,Prata,fake_email@corporate.co,F,Leste
37335746,7,,N03,32,2400,8,0,Prata,fake_email@corporate.co,F,Norte
37340987,4,31,CO02,49,0.01,5,0,Bronze,fake_email@corporate.co,M,Centro-Oeste
37342068,12,40,L02,53,2400,1,0,Prata,fake_email@corporate.co,F,Leste
37342599,9,38,N02,35,0.01,4,1,Bronze,fake_email@corporate.co,F,Norte
37346845,13,37,CO04,52,3000,2,1,Prata,fake_email@corporate.co,F,Centro-Oeste
37350010,12,49,N03,35,0.01,5,1,Bronze,fake_email@corporate.co,F,Norte
37350532,7,49,L01,21,30089.55,6,0,Platino,fake_email@corporate.co,F,Leste
37355208,8,40,N02,14,6000,1,0,Ouro,fake_email@corporate.co,M,Norte
37357324,10,71,CO02,14,12106.7,23,0,Ouro,fake_email@corporate.co,F,Centro-Oeste
37360961,18,32,L01,49,0.01,8,1,Bronze,fake_email@corporate.co,F,Leste
37361461,13,37,L01,38,720,11,0,Prata,fake_email@corporate.co,F,Leste
37362506,7,29,CO01,50,0.01,4,0,Bronze,fake_email@corporate.co,U,Centro-Oeste
37366692,7,64,L01,4,6000,1,0,Ouro,fake_email@corporate.co,M,Leste
37368253,3,73,L01,52,3000,17,0,Prata,fake_email@corporate.co,U,Leste
37371882,9,70,CO04,51,6053.35,7,0,Ouro,fake_email@corporate.co,U,Centro-Oeste
37375055,5,72,CO04,47,3000,14,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37375578,6,54,N02,51,0.01,7,0,Bronze,fake_email@corporate.co,F,Norte
37377651,8,69,CO01,49,1105.32,7,0,Prata,fake_email@corporate.co,F,Centro-Oeste
37380776,10,74,O,6,3052.65,8,0,Prata,fake_email@corporate.co,F,Oeste
